"","Observation","Cooker","TestDate","M","Cv","Wind","H1","I1","Ta1","T1","H2","I2","Ta2","T2","Tdevice","Mdevice","TaWindDevice","Pyranometer","Pot","NB","WL","PlasticBag","Reflect","MeasureOpeningmm","BagClosed","Angle","Bricks","Operator","time_diff_sec","time_diff_minutes","exp_window","T_diff","I_avg","P_i","P_s","valid_wind","valid_ambient","valid_insolation","valid_water_temp","T_avg","Ta_avg","Td","H1_dec","H2_dec","day_of_year","B_deg","B_rad","E","solar_time_correction_minutes","solar_time_H1","solar_time_H2","solar_time","valid_solar_time","delta","delta_rad","h_angle","h_angle_rad","phi","solar_zenith_rad","solar_zenith_deg","solar_azimuth_rad","solar_azimuth_deg"
"1095",1095,"Proto5",2024-09-21,1,4186,0,2025-04-22 12:35:00,565,23.4,70.2,2025-04-22 12:45:00,537,23.2,72.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",4,1,0,4,"FK",600,10,192,2.3,551,16.0463333333333,20.3855414398064,TRUE,TRUE,TRUE,TRUE,71.35,23.3,48.05,12.5833333333333,12.75,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,13.3450998903117,13.5117665569784,13.4284332236451,TRUE,0.637632096937637,0.0111287795079574,32.8529967093519,0.573392961725054,0.888826374870632,1.00259180911944,57.44427923693,0.69916431244151,40.0591642890645
"1096",1096,"Proto5",2024-09-21,1,4186,0,2025-04-22 12:45:00,537,23.2,72.5,2025-04-22 12:55:00,609,23,75.8,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",4,1,0,4,"FK",600,10,192,3.3,573,23.023,28.1258289703316,TRUE,TRUE,TRUE,TRUE,74.15,23.1,51.05,12.75,12.9166666666667,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,13.5117665569784,13.6784332236451,13.5950998903117,TRUE,0.637632096937637,0.0111287795079574,35.3529967093519,0.617026193024912,0.888826374870632,1.02077986447111,58.486378046131,0.745949373826749,42.7397508506992
"1097",1097,"Proto5",2024-09-21,1,4186,0,2025-04-22 12:55:00,609,23,75.8,2025-04-22 13:05:00,564,23.4,78.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",4,1,0,4,"FK",600,10,192,2.7,586.5,18.837,22.4823529411765,TRUE,TRUE,TRUE,TRUE,77.15,23.2,53.95,12.9166666666667,13.0833333333333,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,13.6784332236451,13.8450998903117,13.7617665569784,TRUE,0.637632096937637,0.0111287795079574,37.8529967093519,0.66065942432477,0.888826374870632,1.03990240691103,59.5820190214977,0.791687024545813,45.3603252017451
"1098",1098,"Proto5",2024-09-21,1,4186,0,2025-04-22 13:05:00,564,23.4,78.5,2025-04-22 13:15:00,562,23.2,81.2,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",4,1,0,4,"FK",600,10,192,2.7,563,18.837,23.4207815275311,TRUE,TRUE,TRUE,TRUE,79.85,23.3,56.55,13.0833333333333,13.25,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,13.8450998903117,14.0117665569784,13.9284332236451,TRUE,0.637632096937637,0.0111287795079574,40.3529967093519,0.704292655624629,0.888826374870632,1.05989893715687,60.7277358094902,0.836397220497722,47.9220307309924
"1099",1099,"Proto5",2024-09-21,1,4186,0,2025-04-22 13:15:00,562,23.2,81.2,2025-04-22 13:25:00,580,23.7,83.7,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",4,1,0,4,"FK",600,10,192,2.5,571,17.4416666666667,21.3820782253357,TRUE,TRUE,TRUE,TRUE,82.45,23.45,59,13.25,13.4166666666667,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,14.0117665569784,14.1784332236451,14.0950998903117,FALSE,0.637632096937637,0.0111287795079574,42.8529967093519,0.747925886924486,0.888826374870632,1.08071034981508,61.920141920511,0.880107671967797,50.4264551208391
"1100",1100,"Proto5",2024-09-21,1,4186,0,2025-04-22 13:25:00,580,23.7,83.7,2025-04-22 13:35:00,531,23.9,84.7,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",4,1,0,4,"FK",600,10,192,1,555.5,6.97666666666667,8.79147914791479,TRUE,TRUE,TRUE,TRUE,84.2,23.8,60.4,13.4166666666667,13.5833333333333,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,14.1784332236451,14.3450998903117,14.2617665569784,FALSE,0.637632096937637,0.0111287795079574,45.3529967093519,0.791559118224345,0.888826374870632,1.10227921753002,63.155947009453,0.922852566411223,52.8755571681796
"1101",1101,"Proto5",2024-09-21,1,4186,0,2025-04-22 13:45:00,534,24.3,24.3,2025-04-22 13:55:00,627,24.1,32.1,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,193,7.8,580.5,54.418,65.6203273040482,TRUE,TRUE,TRUE,FALSE,28.2,24.2,4,13.75,13.9166666666667,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,14.5117665569784,14.6784332236451,14.5950998903117,FALSE,0.637632096937637,0.0111287795079574,50.3529967093519,0.878825580824061,0.888826374870632,1.14746913095417,65.7451383252181,1.00560787443607,57.6170870503084
"1102",1102,"Proto5",2024-09-21,1,4186,0,2025-04-22 13:55:00,627,24.1,32.1,2025-04-22 14:05:00,622,24.9,40.8,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,193,8.7,624.5,60.697,68.0350680544435,TRUE,TRUE,TRUE,TRUE,36.45,24.5,11.95,13.9166666666667,14.0833333333333,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,14.6784332236451,14.8450998903117,14.7617665569784,FALSE,0.637632096937637,0.0111287795079574,52.8529967093519,0.92245881212392,0.888826374870632,1.17098516575108,67.0925078699639,1.04570905114237,59.9147152290875
"1103",1103,"Proto5",2024-09-21,1,4186,0,2025-04-22 14:05:00,622,24.9,40.8,2025-04-22 14:15:00,502,25.3,47.7,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,193,6.90000000000001,562,48.139,59.9596085409253,TRUE,TRUE,FALSE,TRUE,44.25,25.1,19.15,14.0833333333333,14.25,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,14.8450998903117,15.0117665569784,14.9284332236451,FALSE,0.637632096937637,0.0111287795079574,55.3529967093519,0.966092043423778,0.888826374870632,1.1950487129859,68.4712475666327,1.08502445785507,62.167322103566
"1104",1104,"Proto5",2024-09-21,1,4186,0,2025-04-22 14:15:00,502,25.3,47.7,2025-04-22 14:25:00,654,25.3,55.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,193,7.8,578,54.418,65.9041522491349,TRUE,TRUE,FALSE,TRUE,51.6,25.3,26.3,14.25,14.4166666666667,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,15.0117665569784,15.1784332236451,15.0950998903117,FALSE,0.637632096937637,0.0111287795079574,57.8529967093519,1.00972527472364,0.888826374870632,1.219612446298,69.8786458145013,1.12360544972809,64.3778501073184
"1105",1105,"Proto5",2024-09-21,1,4186,0,2025-04-22 14:25:00,654,25.3,55.5,2025-04-22 14:35:00,615,25.6,61.2,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,193,5.7,634.5,39.767,43.872182821119,TRUE,TRUE,TRUE,TRUE,58.35,25.45,32.9,14.4166666666667,14.5833333333333,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,15.1784332236451,15.3450998903117,15.2617665569784,FALSE,0.637632096937637,0.0111287795079574,60.3529967093519,1.05335850602349,0.888826374870632,1.24463103272229,71.3121052259965,1.16150463361341,66.5493133909375
"1106",1106,"Proto5",2024-09-21,1,4186,0,2025-04-22 14:35:00,615,25.6,61.2,2025-04-22 14:45:00,507,25.6,65.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,193,4.3,561,29.9996666666666,37.4327391562685,TRUE,TRUE,FALSE,TRUE,63.35,25.6,37.75,14.5833333333333,14.75,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,15.3450998903117,15.5117665569784,15.4284332236451,FALSE,0.637632096937637,0.0111287795079574,62.8529967093519,1.09699173732335,0.888826374870632,1.27006104227811,72.7691374465219,1.19877540692698,68.6847714009938
"1107",1107,"Proto5",2024-09-21,1,4186,0,2025-04-22 14:45:00,507,25.6,65.5,2025-04-22 14:55:00,443,25,69.8,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,193,4.3,475,29.9996666666666,44.2100350877193,TRUE,TRUE,TRUE,TRUE,67.65,25.3,42.35,14.75,14.9166666666667,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,15.5117665569784,15.6784332236451,15.5950998903117,FALSE,0.637632096937637,0.0111287795079574,65.3529967093519,1.14062496862321,0.888826374870632,1.29586083684699,74.2473567876237,1.23547159140673,70.7873078959171
"1108",1108,"Proto5",2024-09-21,1,4186,0,2025-04-22 14:55:00,443,25,69.8,2025-04-22 15:05:00,516,25.2,73.9,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,193,4.10000000000001,479.5,28.6043333333334,41.7581508515816,TRUE,TRUE,TRUE,TRUE,71.85,25.1,46.75,14.9166666666667,15.0833333333333,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,15.6784332236451,15.8450998903117,15.7617665569784,FALSE,0.637632096937637,0.0111287795079574,67.8529967093519,1.18425819992307,0.888826374870632,1.32199044354101,75.7444729715274,1.27164715048937,72.8600147528782
"1109",1109,"Proto5",2024-09-21,1,4186,0,2025-04-22 15:05:00,516,25.2,73.9,2025-04-22 15:15:00,517,24.5,77,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,193,3.09999999999999,516.5,21.6276666666666,29.3114553081639,TRUE,TRUE,TRUE,TRUE,75.45,24.85,50.6,15.0833333333333,15.25,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,15.8450998903117,16.0117665569784,15.9284332236451,FALSE,0.637632096937637,0.0111287795079574,70.352996709352,1.22789143122293,0.888826374870632,1.3484114168031,77.2582832300736,1.30735597925884,74.9059799327241
"1110",1110,"Proto5",2024-09-21,1,4186,0,2025-04-22 15:15:00,517,24.5,77,2025-04-22 15:25:00,475,24.5,80.1,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,193,3.09999999999999,496,21.6276666666666,30.5229166666666,TRUE,TRUE,TRUE,TRUE,78.55,24.5,54.05,15.25,15.4166666666667,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,16.0117665569784,16.1784332236451,16.0950998903117,FALSE,0.637632096937637,0.0111287795079574,72.8529967093519,1.27152466252279,0.888826374870632,1.37508669262405,78.786663951961,1.34265175650589,76.928279003614
"1111",1111,"Proto5",2024-09-21,1,4186,0,2025-04-22 15:25:00,475,24.5,80.1,2025-04-22 15:35:00,440,24.4,84.8,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,193,4.7,457.5,32.7903333333334,50.1710018214936,TRUE,TRUE,TRUE,TRUE,82.45,24.45,58,15.4166666666667,15.5833333333333,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,16.1784332236451,16.3450998903117,16.2617665569784,FALSE,0.637632096937637,0.0111287795079574,75.352996709352,1.31515789382264,0.888826374870632,1.40198043751288,80.3275620293928,1.37758784923272,78.9299696695392
"1112",1112,"Proto5",2024-09-21,1,4186,0,2025-04-22 15:45:00,429,24.4,53.8,2025-04-22 15:55:00,426,24.5,65.3,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,194,11.5,427.5,80.2316666666667,131.373489278752,TRUE,TRUE,FALSE,TRUE,59.55,24.45,35.1,15.75,15.9166666666667,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,16.5117665569784,16.6784332236451,16.5950998903117,FALSE,0.637632096937637,0.0111287795079574,80.3529967093519,1.40242435642236,0.888826374870632,1.45628522568375,83.4389971989356,1.44659261502177,82.8836515155404
"1113",1113,"Proto5",2024-09-21,1,4186,0,2025-04-22 15:55:00,426,24.5,65.3,2025-04-22 16:05:00,380,24.5,70.2,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,194,4.90000000000001,403,34.1856666666667,59.3795698924732,TRUE,TRUE,FALSE,TRUE,67.75,24.5,43.25,15.9166666666667,16.0833333333333,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,16.6784332236451,16.8450998903117,16.7617665569784,FALSE,0.637632096937637,0.0111287795079574,82.8529967093519,1.44605758772222,0.888826374870632,1.483629358214,85.0057005873651,1.48076616864269,84.8416519089831
"1114",1114,"Proto5",2024-09-21,1,4186,0,2025-04-22 16:05:00,380,24.5,70.2,2025-04-22 16:15:00,402,23.9,65.3,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,194,-4.90000000000001,391,-34.1856666666667,-61.2019607843138,TRUE,TRUE,FALSE,TRUE,67.75,24.2,43.55,16.0833333333333,16.25,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,16.8450998903117,17.0117665569784,16.9284332236451,FALSE,0.637632096937637,0.0111287795079574,85.352996709352,1.48969081902208,0.888826374870632,1.51105782461394,86.5772359505982,1.51478984685437,86.7910650740235
"1115",1115,"Proto5",2024-09-21,1,4186,0,2025-04-22 16:15:00,402,23.9,65.3,2025-04-22 16:25:00,380,24,70.7,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,194,5.40000000000001,391,37.674,67.4470588235295,TRUE,TRUE,FALSE,TRUE,68,23.95,44.05,16.25,16.4166666666667,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,17.0117665569784,17.1784332236451,17.0950998903117,FALSE,0.637632096937637,0.0111287795079574,87.8529967093519,1.53332405032193,0.888826374870632,1.53853860761767,88.1517688344265,1.54871529535426,88.7348500911561
"1116",1116,"Proto5",2024-09-21,1,4186,0,2025-04-22 16:25:00,380,24,70.7,2025-04-22 16:35:00,423,23.9,75.1,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,1,0,4,"FK",600,10,194,4.39999999999999,401.5,30.6973333333333,53.5196347031963,TRUE,TRUE,FALSE,TRUE,72.9,23.95,48.95,16.4166666666667,16.5833333333333,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,17.1784332236451,17.3450998903117,17.2617665569784,FALSE,0.637632096937637,0.0111287795079574,90.3529967093519,1.57695728162179,0.888826374870632,1.56603998385445,89.7274816235953,1.58259394444065,90.6759536994108
"1117",1117,"Sk14",2024-09-21,2,4186,0,2025-04-22 10:05:00,402,16.5,19.9,2025-04-22 10:15:00,426,16.5,30.1,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,0,60,0,"FK",600,10,195,10.2,414,142.324,240.644444444445,TRUE,FALSE,FALSE,FALSE,25,16.5,8.5,10.0833333333333,10.25,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,10.8450998903117,11.0117665569784,10.9284332236451,TRUE,0.637632096937637,0.0111287795079574,-4.64700329064805,-0.0811055077728196,0.888826374870632,0.880387929032473,50.4425126678237,-0.105269640537799,-6.03150611367517
"1118",1118,"Sk14",2024-09-21,2,4186,0,2025-04-22 10:15:00,426,16.5,30.1,2025-04-22 10:25:00,434,16.5,48,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,0,60,0,"FK",600,10,195,17.9,430,249.764666666667,406.593643410853,TRUE,FALSE,FALSE,TRUE,39.05,16.5,22.55,10.25,10.4166666666667,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,11.0117665569784,11.1784332236451,11.0950998903117,TRUE,0.637632096937637,0.0111287795079574,-2.14700329064809,-0.0374722764729619,0.888826374870632,0.878272629481971,50.3213149311741,-0.0486930705120539,-2.78990743187361
"1119",1119,"Sk14",2024-09-21,2,4186,0,2025-04-22 10:25:00,434,16.5,48,2025-04-22 10:35:00,491,16.5,72.6,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,0,60,0,"FK",600,10,195,24.6,462.5,343.252,519.51654054054,TRUE,FALSE,TRUE,TRUE,60.3,16.5,43.8,10.4166666666667,10.5833333333333,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,11.1784332236451,11.3450998903117,11.2617665569784,TRUE,0.637632096937637,0.0111287795079574,0.352996709351928,0.0061609548268966,0.888826374870632,0.87771314498417,50.289258830747,0.00800826987808391,0.458840065215954
"1120",1120,"Sk14",2024-09-21,2,4186,0,2025-04-22 10:35:00,491,16.5,72.6,2025-04-22 10:45:00,434,16.8,90.4,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,0,60,0,"FK",600,10,195,17.8,462.5,248.369333333333,375.910342342343,TRUE,FALSE,TRUE,TRUE,81.5,16.65,64.85,10.5833333333333,10.75,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,11.3450998903117,11.5117665569784,11.4284332236451,TRUE,0.637632096937637,0.0111287795079574,2.85299670935195,0.0497941861267551,0.888826374870632,0.878712704006609,50.346529344107,0.064689039682188,3.70640895454368
"1121",1121,"Sk14",2024-09-21,2,4186,0,2025-04-22 10:55:00,528,16.8,24.2,2025-04-22 11:05:00,472,17,27,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,0,60,0,"FK",600,10,196,2.8,500,39.0693333333333,54.6970666666667,TRUE,FALSE,TRUE,TRUE,25.6,16.9,8.7,10.9166666666667,11.0833333333333,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,11.6784332236451,11.8450998903117,11.7617665569784,TRUE,0.637632096937637,0.0111287795079574,7.85299670935193,0.137060648726471,0.888826374870632,0.885357062482457,50.7272230423451,0.177413166300408,10.165025659066
"1122",1122,"Sk14",2024-09-21,2,4186,0,2025-04-22 11:05:00,472,17,27,2025-04-22 11:15:00,600,17.1,45.6,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,0,60,0,"FK",600,10,196,18.6,536,259.532,338.941044776119,TRUE,FALSE,FALSE,TRUE,36.3,17.05,19.25,11.0833333333333,11.25,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,11.8450998903117,12.0117665569784,11.9284332236451,TRUE,0.637632096937637,0.0111287795079574,10.3529967093519,0.18069388002633,0.888826374870632,0.890964189931923,51.0484877803915,0.233181208921039,13.3602991329339
"1123",1123,"Sk14",2024-09-21,2,4186,0,2025-04-22 11:15:00,600,17.1,45.6,2025-04-22 11:25:00,513,17.7,70.9,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,0,60,0,"FK",600,10,196,25.3,556.5,353.019333333333,444.049475890985,TRUE,FALSE,TRUE,TRUE,58.25,17.4,40.85,11.25,11.4166666666667,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,12.0117665569784,12.1784332236451,12.0950998903117,TRUE,0.637632096937637,0.0111287795079574,12.8529967093519,0.224327111326188,0.888826374870632,0.898055968962061,51.4548167880577,0.288383905159852,16.5231806451605
"1124",1124,"Sk14",2024-09-21,2,4186,0,2025-04-22 11:25:00,513,17.7,70.9,2025-04-22 11:35:00,576,19.6,84,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,0,60,0,"FK",600,10,196,13.1,544.5,182.788666666667,234.990021426385,TRUE,FALSE,TRUE,TRUE,77.45,18.65,58.8,11.4166666666667,11.5833333333333,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,12.1784332236451,12.3450998903117,12.2617665569784,TRUE,0.637632096937637,0.0111287795079574,15.3529967093519,0.267960342626046,0.888826374870632,0.906594298566872,51.944027038505,0.342908564511985,19.6472135054263
"1125",1125,"Sk14",2024-09-21,2,4186,0,2025-04-22 11:45:00,709,20.5,24.1,2025-04-22 11:55:00,608,21,64.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,0,60,0,"FK",600,10,197,40.4,658.5,563.714666666667,599.241103518097,TRUE,TRUE,FALSE,FALSE,44.3,20.75,23.55,11.75,11.9166666666667,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,12.5117665569784,12.6784332236451,12.5950998903117,TRUE,0.637632096937637,0.0111287795079574,20.3529967093519,0.355226805225762,0.888826374870632,0.927827801783285,53.160617157083,0.44954228128744,25.7568754304532
"1126",1126,"Sk14",2024-09-21,2,4186,0,2025-04-22 11:55:00,608,21,64.5,2025-04-22 12:05:00,650,21.5,81.6,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,0,60,0,"FK",600,10,197,17.1,629,238.602,265.534817170111,TRUE,TRUE,TRUE,TRUE,73.05,21.25,51.8,11.9166666666667,12.0833333333333,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,12.6784332236451,12.8450998903117,12.7617665569784,TRUE,0.637632096937637,0.0111287795079574,22.8529967093519,0.398860036525621,0.888826374870632,0.940419266724051,53.8820549560758,0.501498068289174,28.7337227469332
"1127",1127,"Sk14",2024-09-21,2,4186,0,2025-04-22 12:05:00,650,21.5,81.6,2025-04-22 12:15:00,569,22.3,84.7,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,0,60,0,"FK",600,10,197,3.10000000000001,609.5,43.2553333333334,49.6779874213838,TRUE,TRUE,TRUE,TRUE,83.15,21.9,61.25,12.0833333333333,12.25,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,12.8450998903117,13.0117665569784,12.9284332236451,TRUE,0.637632096937637,0.0111287795079574,25.3529967093519,0.442493267825479,0.888826374870632,0.954251840164974,54.6746030340454,0.552469873431542,31.6541920557541
"1128",1128,"Sk14",2024-09-21,2,4186,0,2025-04-22 12:15:00,569,22.3,84.7,2025-04-22 12:25:00,610,22.9,85.2,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",50.926,5.391,1,"Original",10,0,60,0,"FK",600,10,197,0.5,589.5,6.97666666666667,8.28442182640656,TRUE,TRUE,TRUE,TRUE,84.95,22.6,62.35,12.25,12.4166666666667,265,260.383561643836,4.54455046875455,7.26999341870387,45.7059934187039,13.0117665569784,13.1784332236451,13.0950998903117,TRUE,0.637632096937637,0.0111287795079574,27.8529967093519,0.486126499125337,0.888826374870632,0.969265763438668,55.5348374715613,0.602419022939162,34.5160675128087
